x,y,jarvis_20m,elevation
-159.99830901529322,-0.38237145429150005,-71.27079772949219,0-249.99 m
-159.99812930382816,-0.3823714753288396,-71.02010345458984,0-249.99 m
-159.99794959235328,-0.38237149636239315,-71.95059967041016,0-249.99 m
-159.99776988086847,-0.382371517392161,-72.22419738769531,0-249.99 m
-159.99759016937378,-0.3823715384181429,-72.19300079345703,0-249.99 m
-159.99741045786922,-0.38237155944033885,-73.86100006103516,0-249.99 m
-159.9972307463548,-0.382371580458749,-74.84729766845703,0-249.99 m
-159.99705103483046,-0.3823716014733734,-73.85209655761719,0-249.99 m
-159.99687132329626,-0.38237162248421175,-70.7583999633789,0-249.99 m
-159.9966916117522,-0.3823716434912643,-66.36470031738281,0-249.99 m
-159.99651190019827,-0.38237166449453097,-63.2401008605957,0-249.99 m
-159.99633218863445,-0.3823716854940118,-62.45389938354492,0-249.99 m
-159.99615247706075,-0.38237170648970675,-62.234798431396484,0-249.99 m
-159.9959727654772,-0.38237172748161574,-59.994598388671875,0-249.99 m
-159.9957930538838,-0.3823717484697389,-56.063499450683594,0-249.99 m
-159.9956133422805,-0.3823717694540763,-51.717098236083984,0-249.99 m
-159.99543363066735,-0.38237179043462766,-47.88650131225586,0-249.99 m
-159.99525391904436,-0.3823718114113932,-46.08300018310547,0-249.99 m
-159.99507420741148,-0.38237183238437283,-45.60710144042969,0-249.99 m
-159.99489449576876,-0.3823718533535667,-44.7588005065918,0-249.99 m
-159.9947147841162,-0.38237187431897457,-44.288700103759766,0-249.99 m
-159.99453507245377,-0.3823718952805967,-44.403499603271484,0-249.99 m
-159.99435536078147,-0.38237191623843264,-45.00279998779297,0-249.99 m
-159.99417564909936,-0.382371937192483,-44.76860046386719,0-249.99 m
-159.9939959374074,-0.3823719581427474,-42.86320114135742,0-249.99 m
-159.99381622570556,-0.38237197908922577,-40.798099517822266,0-249.99 m
-159.9936365139939,-0.3823720000319184,-41.150699615478516,0-249.99 m
-159.99345680227236,-0.3823720209708251,-41.90010070800781,0-249.99 m
-159.99327709054103,-0.38237204190594587,-40.845298767089844,0-249.99 m
-159.99309737879983,-0.3823720628372808,-39.41630172729492,0-249.99 m
-159.9929176670488,-0.3823720837648299,-38.95539855957031,0-249.99 m
-159.99273795528794,-0.38237210468859295,-38.9818000793457,0-249.99 m
-159.99255824351724,-0.3823721256085702,-38.93199920654297,0-249.99 m
-159.9923785317367,-0.3823721465247615,-39.20320129394531,0-249.99 m
-159.99219881994634,-0.382372167437167,-39.657798767089844,0-249.99 m
-159.99201910814614,-0.3823721883457865,-42.02730178833008,0-249.99 m
-159.99183939633613,-0.3823722092506202,-44.031898498535156,0-249.99 m
-159.9916596845163,-0.38237223015166794,-43.98759841918945,0-249.99 m
-159.99147997268665,-0.3823722510489299,-44.016300201416016,0-249.99 m
-159.99130026084714,-0.3823722719424057,-43.599998474121094,0-249.99 m
-159.99112054899783,-0.38237229283209573,-43.135501861572266,0-249.99 m
-159.9909408371387,-0.3823723137179999,-43.338600158691406,0-249.99 m
-159.99076112526978,-0.38237233460011816,-42.52790069580078,0-249.99 m
-159.99058141339103,-0.3823723554784504,-43.97560119628906,0-249.99 m
-159.99040170150246,-0.38237237635299687,-43.38330078125,0-249.99 m
-159.99022198960407,-0.38237239722375743,-41.700599670410156,0-249.99 m
-159.9900422776959,-0.3823724180907319,-41.597999572753906,0-249.99 m
-159.98986256577788,-0.3823724389539207,-40.16239929199219,0-249.99 m
-159.9896828538501,-0.3823724598133235,-40.02909851074219,0-249.99 m
-159.9895031419125,-0.38237248066894036,-41.21080017089844,0-249.99 m
-159.9893234299651,-0.3823725015207713,-43.88610076904297,0-249.99 m
-159.9891437180079,-0.3823725223688163,-45.334800720214844,0-249.99 m
-159.9889640060409,-0.3823725432130754,-46.094200134277344,0-249.99 m
-159.9887842940641,-0.38237256405354864,-47.69860076904297,0-249.99 m
-159.9886045820775,-0.38237258489023596,-48.64720153808594,0-249.99 m
-159.9884248700811,-0.38237260572313736,-51.40950012207031,0-249.99 m
-159.98824515807493,-0.3823726265522528,-54.878299713134766,0-249.99 m
-159.98806544605898,-0.3823726473775823,-55.6703987121582,0-249.99 m
-159.98788573403323,-0.38237266819912596,-53.6879997253418,0-249.99 m
-159.98770602199767,-0.38237268901688365,-51.74959945678711,0-249.99 m
-159.98752630995233,-0.3823727098308554,-49.206298828125,0-249.99 m
-159.98734659789724,-0.38237273064104127,-45.858001708984375,0-249.99 m
-159.98716688583235,-0.3823727514474412,-44.420501708984375,0-249.99 m
-159.98698717375768,-0.3823727722500551,-43.266998291015625,0-249.99 m
-159.98680746167327,-0.38237279304888316,-42.2593994140625,0-249.99 m
-159.98662774957901,-0.38237281384392535,-40.282100677490234,0-249.99 m
-159.98644803747504,-0.38237283463518157,-38.6693000793457,0-249.99 m
-159.98626832536127,-0.38237285542265187,-37.9556999206543,0-249.99 m
-159.98608861323777,-0.3823728762063362,-38.39699935913086,0-249.99 m
-159.98590890110444,-0.38237289698623456,-38.135799407958984,0-249.99 m
-159.9857291889614,-0.38237291776234705,-37.78739929199219,0-249.99 m
-159.98554947680856,-0.3823729385346737,-36.94110107421875,0-249.99 m
-159.98536976464595,-0.3823729593032142,-36.158199310302734,0-249.99 m
-159.98519005247363,-0.3823729800679689,-35.25469970703125,0-249.99 m
-159.9850103402915,-0.3823730008289377,-32.010501861572266,0-249.99 m
-159.98483062809962,-0.3823730215861204,-29.399599075317383,0-249.99 m
-159.98465091589802,-0.3823730423395173,-28.845800399780273,0-249.99 m
-159.9844712036866,-0.3823730630891283,-27.458900451660156,0-249.99 m
-159.98429149146548,-0.3823730838349533,-25.735700607299805,0-249.99 m
-159.9841117792346,-0.38237310457699225,-24.24970054626465,0-249.99 m
-159.983932066994,-0.38237312531524525,-22.084699630737305,0-249.99 m
-159.9837523547436,-0.3823731460497125,-20.0841007232666,0-249.99 m
-159.98357264248347,-0.3823731667803936,-19.04129981994629,0-249.99 m
-159.98339293021363,-0.3823731875072889,-18.003000259399414,0-249.99 m
-159.983213217934,-0.38237320823039816,-17.16830062866211,0-249.99 m
-159.98303350564467,-0.38237322894972153,-15.530900001525879,0-249.99 m
-159.98285379334558,-0.38237324966525893,-14.975099563598633,0-249.99 m
-159.98267408103675,-0.3823732703770104,-15.58530044555664,0-249.99 m
-159.9824943687182,-0.382373291084976,-15.169500350952148,0-249.99 m
-159.98231465638992,-0.3823733117891554,-14.52180004119873,0-249.99 m
-159.9821349440519,-0.382373332489549,-14.407299995422363,0-249.99 m
-159.98195523170418,-0.3823733531861567,-14.185700416564941,0-249.99 m
-159.98177551934668,-0.38237337387897835,-14.496800422668457,0-249.99 m
-159.9815958069795,-0.3823733945680141,-15.448599815368652,0-249.99 m
-159.98141609460257,-0.3823734152532639,-16.19260025024414,0-249.99 m
-159.98123638221594,-0.3823734359347277,-16.207799911499023,0-249.99 m
-159.98105666981954,-0.38237345661240546,-15.904199600219727,0-249.99 m
-159.98087695741347,-0.38237347728629745,-16.005399703979492,0-249.99 m
-159.98069724499769,-0.38237349795640335,-15.75,0-249.99 m
-159.98051753257215,-0.38237351862272334,-14.673500061035156,0-249.99 m
-159.98033782013695,-0.3823735392852573,-14.454299926757813,0-249.99 m
-159.980158107692,-0.3823735599440053,-15.02970027923584,0-249.99 m
-159.97997839523737,-0.38237358059896737,-15.358099937438965,0-249.99 m
-159.979798682773,-0.3823736012501436,-15.674099922180176,0-249.99 m
-159.97961897029896,-0.3823736218975336,-16.679800033569336,0-249.99 m
-159.9794392578152,-0.3823736425411378,-18.180599212646484,0-249.99 m
-159.97925954532172,-0.38237366318095595,-20.466299057006836,0-249.99 m
-159.97907983281857,-0.3823736838169883,-21.806699752807617,0-249.99 m
-159.9789001203057,-0.38237370444923446,-22.36359977722168,0-249.99 m
-159.97872040778313,-0.38237372507769474,-23.735599517822266,0-249.99 m
-159.97854069525087,-0.382373745702369,-25.500900268554688,0-249.99 m
-159.97836098270892,-0.38237376632325737,-27.374799728393555,0-249.99 m
-159.97818127015728,-0.3823737869403597,-29.244600296020508,0-249.99 m
-159.97800155759597,-0.38237380755367617,-31.590299606323242,0-249.99 m
-159.97782184502495,-0.38237382816320636,-32.44670104980469,0-249.99 m
-159.97764213244423,-0.38237384876895086,-31.16080093383789,0-249.99 m
-159.97746241985385,-0.3823738693709092,-28.993200302124023,0-249.99 m
-159.97728270725378,-0.3823738899690817,-25.890499114990234,0-249.99 m
-159.97710299464404,-0.38237391056346826,-22.85810089111328,0-249.99 m
-159.97692328202461,-0.3823739311540687,-20.048500061035156,0-249.99 m
-159.9767435693955,-0.3823739517408832,-16.914400100708008,0-249.99 m
-159.97656385675668,-0.3823739723239117,-14.283300399780273,0-249.99 m
-159.97638414410827,-0.3823739929031542,-12.938400268554688,0-249.99 m
-159.97620443145013,-0.3823740134786108,-13.417799949645996,0-249.99 m
-159.97602471878233,-0.3823740340502813,-12.56190013885498,0-249.99 m
-159.97584500610486,-0.382374054618166,-10.377699851989746,0-249.99 m
-159.97566529341773,-0.3823740751822645,-9.7898101806640625,0-249.99 m
-159.9754855807209,-0.382374095742577,-10.362799644470215,0-249.99 m
-159.9753058680145,-0.38237411629910356,-10.29170036315918,0-249.99 m
-159.97512615529834,-0.3823741368518442,-10.029899597167969,0-249.99 m
-159.97494644257256,-0.3823741574007989,-10.168600082397461,0-249.99 m
-159.9747667298371,-0.38237417794596745,-10.200300216674805,0-249.99 m
-159.974587017092,-0.38237419848735016,-10.212400436401367,0-249.99 m
-159.97440730433726,-0.3823742190249466,-10.506400108337402,0-249.99 m
-159.97422759157286,-0.3823742395587574,-10.333499908447266,0-249.99 m
-159.9740478787988,-0.3823742600887819,-10.519399642944336,0-249.99 m
-159.9738681660151,-0.38237428061502043,-11.459199905395508,0-249.99 m
-159.97368845322177,-0.38237430113747317,-11.88640022277832,0-249.99 m
-159.9735087404188,-0.3823743216561396,-12.592300415039063,0-249.99 m
-159.97332902760613,-0.3823743421710203,-14.678299903869629,0-249.99 m
-159.97314931478385,-0.38237436268211483,-16.701000213623047,0-249.99 m
-159.97296960195195,-0.3823743831894235,-19.823299407958984,0-249.99 m
-159.97278988911037,-0.38237440369294606,-23.508899688720703,0-249.99 m
-159.97261017625917,-0.38237442419268264,-29.298599243164063,0-249.99 m
-159.97243046339835,-0.38237444468863324,-35.60419845581055,0-249.99 m
-159.9722507505279,-0.3823744651807977,-40.29669952392578,0-249.99 m
-159.97207103764782,-0.3823744856691764,-43.932701110839844,0-249.99 m
-159.97189132475808,-0.38237450615376883,-46.96739959716797,0-249.99 m
-159.97171161185875,-0.38237452663457544,-49.65190124511719,0-249.99 m
-159.97153189894976,-0.38237454711159585,-51.70289993286133,0-249.99 m
-159.97135218603117,-0.38237456758483046,-53.59280014038086,0-249.99 m
-159.97117247310297,-0.3823745880542789,-55.64929962158203,0-249.99 m
-159.9709927601651,-0.3823746085199413,-58.22719955444336,0-249.99 m
-159.97081304721766,-0.38237462898181773,-61.375099182128906,0-249.99 m
-159.97063333426058,-0.38237464943990823,-64.65440368652344,0-249.99 m
-159.9704536212939,-0.38237466989421265,-68.211700439453125,0-249.99 m
-159.97027390831758,-0.3823746903447309,-72.34919738769531,0-249.99 m
-159.97009419533165,-0.3823747107914634,-76.58000183105469,0-249.99 m
-159.96991448233615,-0.3823747312344097,-80.33869934082031,0-249.99 m
-159.969734769331,-0.38237475167357,-83.7522964477539,0-249.99 m
-159.96955505631627,-0.38237477210894427,-87.18219757080078,0-249.99 m
-159.96937534329194,-0.3823747925405326,-90.42459869384766,0-249.99 m
-159.96919563025799,-0.3823748129683348,-93.30690002441406,0-249.99 m
-159.96901591721445,-0.38237483339235107,-95.97350311279297,0-249.99 m
-159.9688362041613,-0.38237485381258124,-98.375,0-249.99 m
-159.96865649109856,-0.38237487422902533,-100.427001953125,0-249.99 m
-159.96847677802623,-0.3823748946416835,-101.93099975585938,0-249.99 m
-159.9682970649443,-0.3823749150505555,-103.0469970703125,0-249.99 m
-159.96811735185275,-0.38237493545564155,-104.26799774169922,0-249.99 m
-159.96793763875164,-0.3823749558569416,-106.20899963378906,0-249.99 m
-159.96775792564097,-0.3823749762544556,-108.60700225830078,0-249.99 m
-159.96757821252066,-0.3823749966481836,-111.11599731445313,0-249.99 m
-159.96739849939078,-0.3823750170381255,-114.59400177001953,0-249.99 m
-159.96721878625135,-0.3823750374242813,-117.84500122070313,0-249.99 m
-159.96703907310228,-0.38237505780665115,-121.23999786376953,0-249.99 m
-159.9668593599437,-0.382375078185235,-125.68399810791016,0-249.99 m
-159.96667964677548,-0.38237509856003277,-130.2550048828125,0-249.99 m
-159.96649993359773,-0.3823751189310444,-135.49899291992188,0-249.99 m
-159.96632022041038,-0.3823751392982701,-141.125,0-249.99 m
-159.96614050721345,-0.3823751596617097,-147.5030059814453,0-249.99 m
-159.96596079400697,-0.38237518002136334,-155.03199768066406,0-249.99 m
-159.96578108079092,-0.38237520037723083,-163.343994140625,0-249.99 m
-159.9656013675653,-0.3823752207293123,-171.4219970703125,0-249.99 m
-159.96542165433013,-0.38237524107760784,-177.65699768066406,0-249.99 m
-159.96524194108537,-0.38237526142211714,-183.65699768066406,0-249.99 m
-159.96506222783105,-0.3823752817628405,-190.86500549316406,0-249.99 m
-159.9648825145672,-0.3823753020997778,-198.1820068359375,0-249.99 m
-159.96470280129378,-0.38237532243292904,-205.90699768066406,0-249.99 m
-159.96452308801076,-0.38237534276229423,-215.0760040283203,0-249.99 m
-159.96434337471825,-0.38237536308787334,-225.5500030517578,0-249.99 m
-159.96416366141614,-0.3823753834096664,-235.6199951171875,0-249.99 m
-159.9639839481045,-0.3823754037276734,-245.08299255371094,0-249.99 m
-159.9638042347833,-0.38237542404189445,-254.18699645996094,250-500 m
-159.96362452145257,-0.3823754443523293,-263.63800048828125,250-500 m
-159.96344480811229,-0.3823754646589782,-272.89300537109375,250-500 m
-159.96326509476245,-0.38237548496184093,-310.0320129394531,250-500 m
-159.9630853814031,-0.3823755052609177,-367.5889892578125,250-500 m
-159.96290566803418,-0.38237552555620835,-402.5419921875,250-500 m
-159.96272595465572,-0.38237554584771294,-420.7799987792969,250-500 m
-159.96254624126775,-0.3823755661354315,-440.9100036621094,250-500 m
-159.96236652787022,-0.3823755864193639,-469.739013671875,250-500 m
-159.96218681446317,-0.3823756066995104,-491.54400634765625,250-500 m
-160.02221057272675,-0.3825495397920772,-499.218994140625,250-500 m
-160.02203086258882,-0.38254956134311957,-483.7980041503906,250-500 m
-160.0218511524408,-0.38254958289037444,-476.64599609375,250-500 m
-160.0216714422826,-0.3825496044338416,-473.0060119628906,250-500 m
-160.0214917321143,-0.3825496259735215,-465.18798828125,250-500 m
-160.0213120219359,-0.3825496475094138,-468.125,250-500 m
-160.02113231174738,-0.38254966904151855,-460.3760070800781,250-500 m
-160.02095260154874,-0.3825496905698359,-453.0889892578125,250-500 m
-160.02077289134,-0.38254971209436545,-467.6789855957031,250-500 m
-160.02059318112111,-0.38254973361510775,-482.5329895019531,250-500 m
-160.02041347089215,-0.38254975513206246,-478.2040100097656,250-500 m
-160.02023376065304,-0.38254977664522954,-489.1759948730469,250-500 m
-160.02005405040387,-0.38254979815460916,-488.7170104980469,250-500 m
-160.01987434014455,-0.3825498196602012,-476.03399658203125,250-500 m
-160.01969462987515,-0.3825498411620058,-489.17401123046875,250-500 m
-160.01951491959565,-0.3825498626600229,-496.5580139160156,250-500 m
-160.01933520930606,-0.3825498841542524,-481.00299072265625,250-500 m
-160.01915549900636,-0.3825499056446943,-451.2720031738281,250-500 m
-160.01897578869657,-0.3825499271313487,-385.92999267578125,250-500 m
-160.01879607837668,-0.38254994861421565,-323.81500244140625,250-500 m
-160.0186163680467,-0.38254997009329517,-288.031005859375,250-500 m
-160.01843665770664,-0.38254999156858693,-272.6940002441406,250-500 m
-160.01825694735646,-0.38255001304009123,-269.10400390625,250-500 m
-160.01807723699622,-0.38255003450780795,-277.85400390625,250-500 m
-160.01789752662592,-0.3825500559717372,-278.1449890136719,250-500 m
-160.0177178162455,-0.3825500774318789,-274.9909973144531,250-500 m
-160.017538105855,-0.38255009888823305,-278.3320007324219,250-500 m
-160.01735839545444,-0.38255012034079966,-276.12200927734375,250-500 m
-160.01717868504377,-0.38255014178957875,-270.6570129394531,250-500 m
-160.01699897462308,-0.38255016323457025,-264.54901123046875,250-500 m
-160.01681926419226,-0.3825501846757742,-258.70098876953125,250-500 m
-160.0166395537514,-0.3825502061131906,-252.2209930419922,250-500 m
-160.01645984330045,-0.3825502275468195,-246.0279998779297,0-249.99 m
-160.01628013283946,-0.3825502489766608,-240.97500610351563,0-249.99 m
-160.01610042236837,-0.38255027040271466,-236.65699768066406,0-249.99 m
-160.01592071188725,-0.3825502918249809,-232.03700256347656,0-249.99 m
-160.01574100139604,-0.3825503132434595,-224.13099670410156,0-249.99 m
-160.01556129089477,-0.3825503346581507,-217.08099365234375,0-249.99 m
-160.01538158038343,-0.3825503560690542,-211.6840057373047,0-249.99 m
-160.01520186986204,-0.38255037747617027,-206.83200073242188,0-249.99 m
-160.0150221593306,-0.38255039887949865,-201.89999389648438,0-249.99 m
-160.01484244878912,-0.3825504202790397,-195.66299438476563,0-249.99 m
-160.01466273823758,-0.38255044167479296,-189.28500366210938,0-249.99 m
-160.01448302767596,-0.38255046306675883,-184.23199462890625,0-249.99 m
-160.01430331710432,-0.382550484454937,-179.96200561523438,0-249.99 m
-160.01412360652265,-0.38255050583932765,-172.85800170898438,0-249.99 m
-160.01394389593088,-0.38255052721993077,-167.343994140625,0-249.99 m
-160.0137641853291,-0.38255054859674636,-163.1269989013672,0-249.99 m
-160.01358447471728,-0.3825505699697743,-158.822998046875,0-249.99 m
